priority_score,study_row_id,record_id,study_label,contract_key,contract_label,evidence_status,paper_value,missing_required_components,source_file,page_or_section,toolkit_encoding_status,review_action,reviewer_decision,reviewer_note,review_date
98,doi:10.1038/s41598-026-36796-5::a,lamia_2026_arm_movement,Somatotopy-independent reduction of audio-tactile intersensory facilitation for looming sounds within the peripersonal space during arm movements execution. (a),study_structure_schedule,Study structure and schedule,conflicting_evidence,Design family: crossover | Assignment scope: within_participant | Pps occurrence pattern: within_session_block_conditions,sample_and_assignment | order_assignment_spacing,For-AI/audiotactile-paper-metadata-audit/manual_reviews/lamia_2026_arm_movement.json,PDF pp.4-5 and Table 1,not_in_current_design_or_run_plan_schema,resolve_source_or_arithmetic_conflict,,,
98,doi:10.1038/srep02844::b,canzoneri_2013_amputation_prosthesis,Amputation and prosthesis implantation shape body and peripersonal space representations. (b),repetition_allocation,Repetition allocation,conflicting_evidence,"The paper reports eight targets per T1-T5 delay for each IN/OUT direction, implying 80 targets, plus 76 catches (156 rows), but also literally reports 76 target trials. Preserve the conflict rather than choosing a total silently.",repetitions_or_exact_counts,For-AI/audiotactile-paper-metadata-audit/manual_reviews/canzoneri_2013_amputation_prosthesis.json,"PDF p.7, Methods; manual review Segment 4",no_profile,resolve_source_or_arithmetic_conflict,,,
98,doi:10.1038/srep02844::c,canzoneri_2013_amputation_prosthesis,Amputation and prosthesis implantation shape body and peripersonal space representations. (c),repetition_allocation,Repetition allocation,conflicting_evidence,"The paper reports eight targets per T1-T5 delay for each IN/OUT direction, implying 80 targets, plus 76 catches (156 rows), but also literally reports 76 target trials. Preserve the conflict rather than choosing a total silently.",repetitions_or_exact_counts,For-AI/audiotactile-paper-metadata-audit/manual_reviews/canzoneri_2013_amputation_prosthesis.json,"PDF p.7, Methods; manual review Segment 4",no_profile,resolve_source_or_arithmetic_conflict,,,
98,doi:10.1038/srep18603::b,serino_2015_front_back_trunk_exp2,Body part-centered and full body-centered peripersonal space representations. (b),repetition_allocation,Repetition allocation,conflicting_evidence,Twelve repetitions of 13 multisensory distance rows x two phases/directions plus three baselines and two catches; 372 trials total.,factor_dimensions | exceptions_or_overrides,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1038_srep18603__06277eb0d560.pdf,"PDF p.13, Design",encoded_explicit_or_partial,resolve_source_or_arithmetic_conflict,,,
98,doi:10.31234/osf.io/etvb6_v1::a,,The spatial reach of affective touch: a new perspective on social peripersonal space (a),trial_sequence,Trial sequence,conflicting_evidence,"Randomized looming/flat audio-tactile target trials, auditory-only catches, and tactile-only D0 baselines were followed by a 1-s ITI; the stated 60% target share conflicts with the stated 108 target cells in 166 trials.",trial_families | ordered_elements_and_source_selection,artifacts/paper_metadata_audit/publication_pdfs/doi_10.31234_osf.io_etvb6_v1__fd8b68576e72.pdf,"PDF pp.5-6, Experiment 1",no_profile,resolve_source_or_arithmetic_conflict,,,
98,doi:10.31234/osf.io/etvb6_v1::a,,The spatial reach of affective touch: a new perspective on social peripersonal space (a),repetition_allocation,Repetition allocation,conflicting_evidence,"The paper states 12 targets per temporal delay for looming and 6 per delay for flat (108 target trials), plus an unresolved baseline/catch split in 166 total; this conflicts with its statement that targets occupy 60% of trials.",exceptions_or_overrides,artifacts/paper_metadata_audit/publication_pdfs/doi_10.31234_osf.io_etvb6_v1__fd8b68576e72.pdf,"PDF pp.5-6, Experiment 1",no_profile,resolve_source_or_arithmetic_conflict,,,
98,doi:10.31234/osf.io/etvb6_v1::b,,The spatial reach of affective touch: a new perspective on social peripersonal space (b),task_response,Task and response,conflicting_evidence,"Participants were instructed to press the laptop button rapidly to the auditory beep and ignore touch; a carry-over sentence instead calls omissions failures to answer a 'tactile target,' so the implementation should bind to the explicitly defined auditory target and flag the wording conflict.",response_window_and_anchor,artifacts/paper_metadata_audit/publication_pdfs/doi_10.31234_osf.io_etvb6_v1__fd8b68576e72.pdf,"PDF pp.6-7, Experiment 2",no_profile,resolve_source_or_arithmetic_conflict,,,
98,doi:10.31234/osf.io/etvb6_v1::c,,The spatial reach of affective touch: a new perspective on social peripersonal space (c),task_response,Task and response,conflicting_evidence,"Participants were instructed to press the laptop button rapidly to the auditory beep and ignore touch; a carry-over sentence instead calls omissions failures to answer a 'tactile target,' so the implementation should bind to the explicitly defined auditory target and flag the wording conflict.",response_window_and_anchor,artifacts/paper_metadata_audit/publication_pdfs/doi_10.31234_osf.io_etvb6_v1__fd8b68576e72.pdf,"PDF pp.7-8, Experiment 3",no_profile,resolve_source_or_arithmetic_conflict,,,
98,doi:10.31234/osf.io/etvb6_v1::c,,The spatial reach of affective touch: a new perspective on social peripersonal space (c),tactile_target,Tactile target,conflicting_evidence,"An experimenter applied a 5-s brush stroke to alternating marked hairy-skin lanes of the right hand, beginning 2 s before and continuing through the 3-s auditory scene; prose says proximal-to-distal while Fig. 1 says distal-to-proximal.",body_site_and_side,artifacts/paper_metadata_audit/publication_pdfs/doi_10.31234_osf.io_etvb6_v1__fd8b68576e72.pdf,"PDF pp.7-8, Experiment 3",no_profile,resolve_source_or_arithmetic_conflict,,,
98,doi:10.31234/osf.io/t8h6a,,Lost in time and space? Multisensory processing of peripersonal space and time perception in Depersonalisation,repetition_allocation,Repetition allocation,conflicting_evidence,"The supplement says 18 targets per temporal delay for both looming and flat sounds, which would exceed the separately reported 120-trial total; baseline/catch counts are also absent.",exceptions_or_overrides,artifacts/paper_metadata_audit/publication_pdfs/doi_10.31234_osf.io_t8h6a__64fec89b47a7.pdf,"PDF Supplement p.23, PPS Task",no_profile,resolve_source_or_arithmetic_conflict,,,
98,doi:10.3389/fnbeh.2015.00004::b,serino_2015_toolless_sync_training,Extending peripersonal space representation without tool-use: evidence from a combined behavioral-computational approach. (b),block_order_contract,Block and order policy,conflicting_evidence,"On each of two counterbalanced training days, PPS was measured before and after synchronous or asynchronous training; the source also says two training sessions were each intermingled with one assessment block, leaving the exact number/order of assessment blocks ambiguous.",block_composition,artifacts/paper_metadata_audit/publication_pdfs/doi_10.3389_fnbeh.2015.00004__fc05fe5e1bbf.pdf,"PDF p.9, Behavioral Study Design",no_profile,resolve_source_or_arithmetic_conflict,,,
98,doi:10.3389/fnbeh.2015.00004::b,serino_2015_toolless_sync_training,Extending peripersonal space representation without tool-use: evidence from a combined behavioral-computational approach. (b),study_structure_schedule,Study structure and schedule,conflicting_evidence,Design family: crossover | Assignment scope: within_participant | Pps occurrence pattern: repeated_multi_timepoint,pps_occasion_schedule | intervention_schedule,artifacts/paper_metadata_audit/publication_pdfs/doi_10.3389_fnbeh.2015.00004__fc05fe5e1bbf.pdf,"PDF pp.8-10, Behavioral Study",not_in_current_design_or_run_plan_schema,resolve_source_or_arithmetic_conflict,,,
98,doi:10.3389/frvir.2021.644214,lerner_2021_3d_boundary,VR Setup to Assess Peripersonal Space Audio-Tactile 3D Boundaries,baseline_trial_contract,Baseline/control trials,conflicting_evidence,The nonlooming flat audio-tactile condition is the explicit expectancy/motion control at the same directions and tactile anchors; there is no tactile-only baseline family.,crossing_rule,artifacts/paper_metadata_audit/publication_pdfs/doi_10.3389_frvir.2021.644214__33de42f7f6cb.pdf,"PDF pp.7-12, Conditions and Analysis",encoded_explicit_or_partial,resolve_source_or_arithmetic_conflict,,,
98,doi:10.3389/frvir.2021.644214,lerner_2021_3d_boundary,VR Setup to Assess Peripersonal Space Audio-Tactile 3D Boundaries,repetition_allocation,Repetition allocation,conflicting_evidence,"The paper states four flat plus four dynamic trials for each of 12 directions (96), and four blocks of 24 (also 96), but also prints 'total 144 trials'; allocation across six tactile anchors is not resolved.",exceptions_or_overrides,artifacts/paper_metadata_audit/publication_pdfs/doi_10.3389_frvir.2021.644214__33de42f7f6cb.pdf,"PDF pp.8-11, Methods and Procedure",encoded_explicit_or_partial,resolve_source_or_arithmetic_conflict,,,
98,doi:10.3389/frvir.2021.644214,lerner_2021_3d_boundary,VR Setup to Assess Peripersonal Space Audio-Tactile 3D Boundaries,block_order_contract,Block and order policy,conflicting_evidence,"Ten training trials preceded four experimental blocks reported as 24 trials each, with a 15-min break after the first two; the block arithmetic yields 96 while the same passage states 144 total.",block_composition | pool_repeat_or_distribution,artifacts/paper_metadata_audit/publication_pdfs/doi_10.3389_frvir.2021.644214__33de42f7f6cb.pdf,"PDF pp.10-11, Experimental Procedure",encoded_explicit_or_partial,resolve_source_or_arithmetic_conflict,,,
98,doi:10.3389/frvir.2021.644214,lerner_2021_3d_boundary,VR Setup to Assess Peripersonal Space Audio-Tactile 3D Boundaries,study_structure_schedule,Study structure and schedule,conflicting_evidence,Design family: single_measurement | Assignment scope: within_participant | Pps occurrence pattern: single_pps,order_assignment_spacing,artifacts/paper_metadata_audit/publication_pdfs/doi_10.3389_frvir.2021.644214__33de42f7f6cb.pdf,"PDF pp.7-12, Participants, Calibration, and Procedure",not_in_current_design_or_run_plan_schema,resolve_source_or_arithmetic_conflict,,,
98,doi:10.3390/s25196072::b,smartphone_rt_methods_2025,Using Android Smartphones to Collect Precise Measures of Reaction Times to Multisensory Stimuli. (b),catch_trial_contract,Catch/no-target trials,conflicting_evidence,"Auditory-only catches were interspersed; six blocks x 24 catches implies 144 and reconciles 432 total, but the paper prints 184 catches and Fig. 9 says 76 rather than 72 trials per block.",resolved_trial_count,artifacts/paper_metadata_audit/publication_pdfs/doi_10.3390_s25196072__37aee401ccad.pdf,"PDF pp.14, 16-17, Dynaspace and Procedure",no_profile,resolve_source_or_arithmetic_conflict,,,
98,doi:10.3390/s25196072::b,smartphone_rt_methods_2025,Using Android Smartphones to Collect Precise Measures of Reaction Times to Multisensory Stimuli. (b),repetition_allocation,Repetition allocation,conflicting_evidence,"Twenty-four repetitions crossed 2 sound movements x 6 delays (288 experimental); total 432 and 6 blocks x (48 experimental +24 catch) imply 144 catches, conflicting with printed 184 and a 76-trial figure caption.",exceptions_or_overrides | derived_total_reconciliation,artifacts/paper_metadata_audit/publication_pdfs/doi_10.3390_s25196072__37aee401ccad.pdf,"PDF pp.14, 16-17, Dynaspace and Procedure",no_profile,resolve_source_or_arithmetic_conflict,,,
98,doi:10.3390/s25196072::b,smartphone_rt_methods_2025,Using Android Smartphones to Collect Precise Measures of Reaction Times to Multisensory Stimuli. (b),block_order_contract,Block and order policy,conflicting_evidence,"Six nominal 3-min blocks each contained 48 experimental and 24 catch trials (72), with short breaks and a mandatory 10-min midpoint break; a figure caption instead says 76 and an earlier app description says five practice plus 72 recorded trials per block.",block_composition,artifacts/paper_metadata_audit/publication_pdfs/doi_10.3390_s25196072__37aee401ccad.pdf,"PDF pp.14-17, Dynaspace and Procedure",no_profile,resolve_source_or_arithmetic_conflict,,,
98,doi:10.3390/s25196072::b,smartphone_rt_methods_2025,Using Android Smartphones to Collect Precise Measures of Reaction Times to Multisensory Stimuli. (b),study_structure_schedule,Study structure and schedule,conflicting_evidence,Design family: single_measurement | Assignment scope: single_cohort | Pps occurrence pattern: single_pps,pps_occasion_schedule,artifacts/paper_metadata_audit/publication_pdfs/doi_10.3390_s25196072__37aee401ccad.pdf,"PDF pp.14-18, Behavioral Validation",not_in_current_design_or_run_plan_schema,resolve_source_or_arithmetic_conflict,,,
97,doi:10.1007/s00221-013-3532-2::a,canzoneri_2013_tool_use_reshaping,Tool-use reshapes the boundaries of body and peripersonal space representations. (a),baseline_trial_contract,Baseline/control trials,not_reported,No experiment-specific baseline family/count was found in the reviewed main-paper procedure; do not inherit the 2012 baseline without protocol-lineage verification.,family_or_explicit_none | timing_and_anchor | allocation_rule | resolved_trial_count,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1007_s00221-013-3532-2__299a1419d7a1.pdf,"PDF pp.3-4, Experiment 1A",no_profile,check_protocol_lineage_or_choose_documented_approximation,,,
97,doi:10.1007/s00221-013-3532-2::a,canzoneri_2013_tool_use_reshaping,Tool-use reshapes the boundaries of body and peripersonal space representations. (a),repetition_allocation,Repetition allocation,not_reported,The exact repetitions and total audio-tactile trial count were not found in the main-paper procedure.,factor_dimensions | repetitions_or_exact_counts | exceptions_or_overrides,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1007_s00221-013-3532-2__299a1419d7a1.pdf,"PDF pp.3-6, Experiment 1A",no_profile,check_protocol_lineage_or_choose_documented_approximation,,,
97,doi:10.1007/s00221-013-3532-2::b,canzoneri_2013_tool_use_reshaping,Tool-use reshapes the boundaries of body and peripersonal space representations. (b),baseline_trial_contract,Baseline/control trials,not_reported,No experiment-specific baseline family/count was found in the reviewed main-paper procedure.,family_or_explicit_none | timing_and_anchor | allocation_rule | resolved_trial_count,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1007_s00221-013-3532-2__299a1419d7a1.pdf,"PDF p.14, Experiment 3",no_profile,check_protocol_lineage_or_choose_documented_approximation,,,
97,doi:10.1007/s00221-013-3532-2::b,canzoneri_2013_tool_use_reshaping,Tool-use reshapes the boundaries of body and peripersonal space representations. (b),repetition_allocation,Repetition allocation,not_reported,The exact repetitions and total audio-tactile trial count were not found in the main-paper procedure.,factor_dimensions | repetitions_or_exact_counts | exceptions_or_overrides,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1007_s00221-013-3532-2__299a1419d7a1.pdf,"PDF p.14, Experiment 3",no_profile,check_protocol_lineage_or_choose_documented_approximation,,,
97,doi:10.1016/j.neuropsychologia.2014.10.027,maister_2015_shared_sensory,Your place or mine: shared sensory experiences elicit a remapping of peripersonal space.,jitter_iti_policy,Jitter and ITI policy,not_reported,No PPS intertrial interval or jitter policy is reported.,policy_type | timing_scope_and_anchor | values_or_range,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1016_j.neuropsychologia.2014.10.027__eb43a15b294b.pdf,"PDF pp.8-11, Methods",no_profile,check_protocol_lineage_or_choose_documented_approximation,,,
97,doi:10.1038/s41598-019-45224-w,pregnancy_2019,Enlarged representation of peripersonal space in pregnancy.,jitter_iti_policy,Jitter and ITI policy,not_reported,No intertrial interval or jitter rule is reported for the 65-trial PPS task.,policy_type | timing_scope_and_anchor | values_or_range,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1038_s41598-019-45224-w__47c577b5fe75.pdf,"PDF pp.5-6, Procedure",no_profile,check_protocol_lineage_or_choose_documented_approximation,,,
97,doi:10.1093/schbul/sbac067,schizophrenia_tool_use_2022,Tool-use Extends Peripersonal Space Boundaries in Schizophrenic Patients.,jitter_iti_policy,Jitter and ITI policy,not_reported,No ITI or within-trial jitter rule was found in the main PDF; the apparatus/procedure is delegated to Supplementary Materials section 1.2.,policy_type | timing_scope_and_anchor | values_or_range,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1093_schbul_sbac067__b51d4fd6e869.pdf,"PDF pp.3-4, Sessions 1 and 3",no_profile,check_protocol_lineage_or_choose_documented_approximation,,,
97,doi:10.1093/schbul/sbac067,schizophrenia_tool_use_2022,Tool-use Extends Peripersonal Space Boundaries in Schizophrenic Patients.,catch_trial_contract,Catch/no-target trials,not_reported,The main PDF does not state whether no-target/catch trials were used.,family_or_explicit_none | target_role_and_expected_action | allocation_rule | resolved_trial_count,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1093_schbul_sbac067__b51d4fd6e869.pdf,"PDF pp.3-4, Sessions 1 and 3",no_profile,check_protocol_lineage_or_choose_documented_approximation,,,
97,doi:10.1093/schbul/sbac067,schizophrenia_tool_use_2022,Tool-use Extends Peripersonal Space Boundaries in Schizophrenic Patients.,repetition_allocation,Repetition allocation,not_reported,The exact repetitions per Sound x Distance cell and total PPS trial count are not in the main PDF.,factor_dimensions | repetitions_or_exact_counts | exceptions_or_overrides,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1093_schbul_sbac067__b51d4fd6e869.pdf,"PDF pp.3-4, Sessions 1 and 3",no_profile,check_protocol_lineage_or_choose_documented_approximation,,,
97,doi:10.1111/j.1467-9280.2007.01952.x,serino_2007_blind_cane_users,Extended multisensory space in blind cane users.,jitter_iti_policy,Jitter and ITI policy,not_reported,The publication does not report an intertrial interval or jitter policy.,policy_type | timing_scope_and_anchor | values_or_range,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1111_j.1467-9280.2007.01952.x__b2722bf710ee.pdf,"PDF pp.2-3, Procedure and Materials",encoded_explicit_or_partial,check_protocol_lineage_or_choose_documented_approximation,,,
97,doi:10.1152/jn.00652.2017,noel_2018_neural_adaptation,Neural adaptation accounts for the dynamic resizing of peripersonal space: evidence from a psychophysical-computational approach.,jitter_iti_policy,Jitter and ITI policy,not_reported,No ITI or jitter rule is reported in the behavioral procedure.,policy_type | timing_scope_and_anchor | values_or_range,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1152_jn.00652.2017__3c2ba1457c1b.pdf,"PDF p.3, Procedure",no_profile,check_protocol_lineage_or_choose_documented_approximation,,,
97,doi:10.1152/jn.00652.2017,noel_2018_neural_adaptation,Neural adaptation accounts for the dynamic resizing of peripersonal space: evidence from a psychophysical-computational approach.,block_order_contract,Block and order policy,not_reported,"Trials were randomized, but no block count or block composition is reported.",block_count | block_composition,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1152_jn.00652.2017__3c2ba1457c1b.pdf,"PDF p.3, Procedure",no_profile,check_protocol_lineage_or_choose_documented_approximation,,,
97,doi:10.1162/089892902320474481::a,farne_ladavas_2002_auditory_pps_humans,Auditory peripersonal space in humans. (a),jitter_iti_policy,Jitter and ITI policy,not_reported,"No ITI, inter-trial interval, jitter value, or distribution was recovered after the main-PDF, targeted, fallback, and supplement-route checks.",policy_type | timing_scope_and_anchor | values_or_range,For-AI/audiotactile-paper-metadata-audit/manual_reviews/farne_ladavas_2002_auditory_pps_humans.json,PDF pp.11-12; manual review supplement-route ledger checked 2026-06-16,no_profile,check_protocol_lineage_or_choose_documented_approximation,,,
97,doi:10.1162/089892902320474481::b,farne_ladavas_2002_auditory_pps_humans,Auditory peripersonal space in humans. (b),jitter_iti_policy,Jitter and ITI policy,not_reported,"No ITI, inter-trial interval, jitter value, or distribution was recovered after the main-PDF, targeted, fallback, and supplement-route checks.",policy_type | timing_scope_and_anchor | values_or_range,For-AI/audiotactile-paper-metadata-audit/manual_reviews/farne_ladavas_2002_auditory_pps_humans.json,PDF pp.11-12; manual review supplement-route ledger checked 2026-06-16,no_profile,check_protocol_lineage_or_choose_documented_approximation,,,
97,doi:10.1177/1362361319838950,autism_2019,Altered bodily self-consciousness and peripersonal space in autism.,jitter_iti_policy,Jitter and ITI policy,not_reported,No ITI or jitter policy is reported for the PPS task.,policy_type | timing_scope_and_anchor | values_or_range,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1177_1362361319838950__1ddd36b405d0.pdf,"PDF p.11, Peripersonal space",no_profile,check_protocol_lineage_or_choose_documented_approximation,,,
97,doi:10.1177/17470218241261645,depersonalisation_2024,Lost in time and space? Multisensory processing of peripersonal space and time perception in people with frequent experiences of depersonalisation.,jitter_iti_policy,Jitter and ITI policy,not_reported,,policy_type | timing_scope_and_anchor | values_or_range,artifacts/paper_metadata_audit/publication_pdfs/depersonalisation_2024.pdf; https://journals.sagepub.com/doi/abs/10.1177/17470218241261645,PDF pp.4-6; publisher supplement route checked 2026-06-16,no_profile,check_protocol_lineage_or_choose_documented_approximation,,,
97,doi:10.1177/17470218241261645,depersonalisation_2024,Lost in time and space? Multisensory processing of peripersonal space and time perception in people with frequent experiences of depersonalisation.,repetition_allocation,Repetition allocation,not_reported,,factor_dimensions | repetitions_or_exact_counts | exceptions_or_overrides,artifacts/paper_metadata_audit/publication_pdfs/depersonalisation_2024.pdf; https://journals.sagepub.com/doi/abs/10.1177/17470218241261645,PDF pp.4-6 and PPS results; publisher supplement route checked 2026-06-16,no_profile,check_protocol_lineage_or_choose_documented_approximation,,,
90,doi:10.1007/s00221-019-05469-3,tonelli_2019_echolocation,Enhanced audio-tactile multisensory interaction in a peripersonal task after echolocation.,task_response,Task and response,partial,"Blindfolded participants ignored sound, said TAH rapidly to neck vibration, and withheld on auditory-only catches; microphone capture was used, but no response deadline is reported.",response_window_and_anchor,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1007_s00221-019-05469-3__b825f4a22517.pdf,"PDF pp.3-4, PPS task",defaults_or_repeatable_entities_absent,extract_missing_required_components,,,
90,doi:10.1007/s00221-019-05469-3,tonelli_2019_echolocation,Enhanced audio-tactile multisensory interaction in a peripersonal task after echolocation.,jitter_iti_policy,Jitter and ITI policy,partial,Intertrial timing was not fixed because the experimenter initiated each trial; no numeric interval or distribution is reported.,values_or_range,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1007_s00221-019-05469-3__b825f4a22517.pdf,"PDF p.4, PPS task",encoded_explicit_or_partial,extract_missing_required_components,,,
90,doi:10.1007/s00221-019-05469-3,tonelli_2019_echolocation,Enhanced audio-tactile multisensory interaction in a peripersonal task after echolocation.,study_structure_schedule,Study structure and schedule,partial,Design family: mixed_factorial | Assignment scope: mixed_between_within | Pps occurrence pattern: repeated_pre_post,sample_and_assignment | design_topology | pps_occasion_schedule | factor_scope_map | protocol_binding,For-AI/audiotactile-paper-metadata-audit/manual_reviews/tonelli_2019_echolocation.json,"PDF p.4, PPS task and Procedure",not_in_current_design_or_run_plan_schema,extract_missing_required_components,,,
90,doi:10.1007/s00221-019-05469-3,tonelli_2019_echolocation,Enhanced audio-tactile multisensory interaction in a peripersonal task after echolocation.,measurement_acquisition_outcome,Measurement acquisition and outcome,partial,"vocal_tactile_rt: behavioral_response, reaction time from tactile onset, native_response_log",event_trigger_and_clock_sync | acquisition_epoch_or_response_window,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1007_s00221-019-05469-3__b825f4a22517.pdf,"PDF pp.4-6, Apparatus, PPS task, and data analysis",not_in_current_design_or_run_plan_schema,extract_missing_required_components,,,
90,doi:10.1016/j.cognition.2015.07.012::a,noel_2015_bodily_self,Peripersonal space as the space of the bodily self. (a),trajectory_kinematics,Trajectory and kinematics,partial,"Looming sound in front space toward the chest at 75 cm/s, perceived centrally using two eight-speaker side arrays 50 cm from midline and spanning 100 cm front to 100 cm back. Task-critical tactile sampling spans 190-1140 ms, but full sound duration/offset is not reported.",timing_constraint,For-AI/audiotactile-paper-metadata-audit/manual_reviews/noel_2015_bodily_self.json,Experiment 1; PDF pp.2-3 and Figure 1; manual review Segment 1,encoded_explicit_or_partial,extract_missing_required_components,,,
90,doi:10.1016/j.cognition.2015.07.012::a,noel_2015_bodily_self,Peripersonal space as the space of the bodily self. (a),task_response,Task and response,partial,Press a gamepad button as quickly as possible to 100-ms chest vibration and withhold on auditory-only catches while stroking continues; no numeric response/scoring window was recovered.,response_window_and_anchor,For-AI/audiotactile-paper-metadata-audit/manual_reviews/noel_2015_bodily_self.json,Experiment 1; PDF pp.3-6 and supplement Procedure; manual review Segment 2,defaults_or_repeatable_entities_absent,extract_missing_required_components,,,
90,doi:10.1016/j.cognition.2015.07.012::a,noel_2015_bodily_self,Peripersonal space as the space of the bodily self. (a),study_structure_schedule,Study structure and schedule,partial,Design family: crossover | Assignment scope: within_participant | Pps occurrence pattern: within_session_block_conditions,sample_and_assignment,For-AI/audiotactile-paper-metadata-audit/manual_reviews/noel_2015_bodily_self.json,Experiment 1; PDF p.2 and supplement Methods; manual review Segments 2 and 4,not_in_current_design_or_run_plan_schema,extract_missing_required_components,,,
90,doi:10.1016/j.cognition.2015.07.012::a,noel_2015_bodily_self,Peripersonal space as the space of the bodily self. (a),measurement_acquisition_outcome,Measurement acquisition and outcome,partial,"chest_vibration_button_rt: behavioral_response, reaction time from chest vibration to button press, native_response_log | full_body_illusion_questionnaire: behavioral_response, eleven 0-10 subjective illusion ratings, unclear",acquisition_device_channels_or_native_response_binding | event_trigger_and_clock_sync | acquisition_epoch_or_response_window,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1016_j.cognition.2015.07.012__50e8ca8d3a14.pdf,"PDF pp.2-3, Stimuli/Apparatus, outcome measures, and front-space PPS procedure",not_in_current_design_or_run_plan_schema,extract_missing_required_components,,,
90,doi:10.1016/j.cognition.2015.07.012::b,noel_2015_bodily_self,Peripersonal space as the space of the bodily self. (b),trajectory_kinematics,Trajectory and kinematics,partial,"Looming sound in back space toward the back at 75 cm/s, perceived centrally using two eight-speaker side arrays 50 cm from midline and spanning 100 cm front to 100 cm back. Task-critical tactile sampling spans 190-1140 ms, but full sound duration/offset is not reported.",timing_constraint,For-AI/audiotactile-paper-metadata-audit/manual_reviews/noel_2015_bodily_self.json,Experiment 2; PDF pp.2-3 and Figure 1; manual review Segment 1,encoded_explicit_or_partial,extract_missing_required_components,,,
90,doi:10.1016/j.cognition.2015.07.012::b,noel_2015_bodily_self,Peripersonal space as the space of the bodily self. (b),task_response,Task and response,partial,Press a gamepad button as quickly as possible to 100-ms back vibration and withhold on auditory-only catches while stroking continues; no numeric response/scoring window was recovered.,response_window_and_anchor,For-AI/audiotactile-paper-metadata-audit/manual_reviews/noel_2015_bodily_self.json,Experiment 2; PDF pp.3-6 and supplement Procedure; manual review Segment 2,defaults_or_repeatable_entities_absent,extract_missing_required_components,,,
90,doi:10.1016/j.cognition.2015.07.012::b,noel_2015_bodily_self,Peripersonal space as the space of the bodily self. (b),study_structure_schedule,Study structure and schedule,partial,Design family: crossover | Assignment scope: within_participant | Pps occurrence pattern: within_session_block_conditions,sample_and_assignment,For-AI/audiotactile-paper-metadata-audit/manual_reviews/noel_2015_bodily_self.json,Experiment 2; PDF p.2 and supplement Methods; manual review Segments 2 and 4,not_in_current_design_or_run_plan_schema,extract_missing_required_components,,,
90,doi:10.1016/j.cognition.2015.07.012::b,noel_2015_bodily_self,Peripersonal space as the space of the bodily self. (b),measurement_acquisition_outcome,Measurement acquisition and outcome,partial,"back_vibration_button_rt: behavioral_response, reaction time from back vibration to button press, native_response_log | full_body_illusion_questionnaire: behavioral_response, eleven 0-10 subjective illusion ratings, unclear",acquisition_device_channels_or_native_response_binding | event_trigger_and_clock_sync | acquisition_epoch_or_response_window,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1016_j.cognition.2015.07.012__50e8ca8d3a14.pdf,"PDF pp.2-3, Stimuli/Apparatus, outcome measures, and back-space PPS procedure",not_in_current_design_or_run_plan_schema,extract_missing_required_components,,,
90,doi:10.1016/j.cognition.2015.07.012::c,noel_2015_bodily_self,Peripersonal space as the space of the bodily self. (c),trajectory_kinematics,Trajectory and kinematics,partial,"Receding sound in front space away from the chest at 75 cm/s, perceived centrally using two eight-speaker side arrays 50 cm from midline and spanning 100 cm front to 100 cm back. Task-critical tactile sampling spans 190-1140 ms, but full sound duration/offset is not reported.",timing_constraint,For-AI/audiotactile-paper-metadata-audit/manual_reviews/noel_2015_bodily_self.json,Supplemental receding control; PDF pp.2-3 and Figure 1; manual review Segment 1,no_profile,extract_missing_required_components,,,
90,doi:10.1016/j.cognition.2015.07.012::c,noel_2015_bodily_self,Peripersonal space as the space of the bodily self. (c),task_response,Task and response,partial,Press a gamepad button as quickly as possible to 100-ms chest vibration and withhold on auditory-only catches while stroking continues; no numeric response/scoring window was recovered.,response_window_and_anchor,For-AI/audiotactile-paper-metadata-audit/manual_reviews/noel_2015_bodily_self.json,Supplemental receding control; PDF pp.3-6 and supplement Procedure; manual review Segment 2,no_profile,extract_missing_required_components,,,
90,doi:10.1016/j.cognition.2015.07.012::c,noel_2015_bodily_self,Peripersonal space as the space of the bodily self. (c),study_structure_schedule,Study structure and schedule,partial,Design family: crossover | Assignment scope: within_participant | Pps occurrence pattern: within_session_block_conditions,sample_and_assignment,For-AI/audiotactile-paper-metadata-audit/manual_reviews/noel_2015_bodily_self.json,Supplemental front-space receding control; supplement Methods; manual review Segments 2 and 4,not_in_current_design_or_run_plan_schema,extract_missing_required_components,,,
