study_row_id,network_node_id,record_id,study_label,experiment_letter,parameter_evidence_scope,contract_key,segment,contract_label,evidence_status,paper_value,composite_record_value,experiment_scoped_source_override,source_review_keys,component_status_json,component_value_json,component_evidence_note_json,coarse_parent_status_json,coarse_parent_value_json,missing_required_components,source_layer,review_date,source_file,page_or_section,evidence_note,derivation_note,toolkit_encoding_status,toolkit_value_summary,profile_source_files,current_toolkit_support,current_toolkit_paths,future_toolkit_paths,legacy_untyped_metadata_paths,compiler_derived_outputs,runtime_or_untyped_inputs,review_action
doi:10.1111/j.1460-9568.2010.07210.x::b,doi:10.1111/j.1460-9568.2010.07210.x,,Seeing the body modulates audiotactile integration (b),b,none,repetition_allocation,4,Repetition allocation,partial,"Experiment 2: body not visible contained 240 total trials (3 blocks x 80), but the paper does not report exact repetitions for every randomly selected speaker x vibrator cell.",,yes,repetition_allocation,"{""exceptions_or_overrides"":""reported"",""factor_dimensions"":""reported"",""repetitions_or_exact_counts"":""not_reported""}","{""exceptions_or_overrides"":""Experiment 2: body not visible contained 240 total trials (3 blocks x 80), but the paper does not report exact repetitions for every randomly selected speaker x vibrator cell."",""factor_dimensions"":""Experiment 2: body not visible contained 240 total trials (3 blocks x 80), but the paper does not report exact repetitions for every randomly selected speaker x vibrator cell."",""repetitions_or_exact_counts"":""""}",{},"{""repetitions_per_tactile_soa_condition"":""source_unavailable"",""total_trial_count"":""source_unavailable""}","{""repetitions_per_tactile_soa_condition"":"""",""total_trial_count"":""""}",repetitions_or_exact_counts,publication_pdf,2026-08-13,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1111_j.1460-9568.2010.07210.x__9e7fbce07ccb.pdf,"PDF pp.2-3, Materials and Procedure",,,no_profile,,,typed_first_class,design.protocol.repetitions_per_condition | design.protocol.trial_pool_repetition_defaults | design.protocol.trial_strips[].audio_tactile_percentage | design.protocol.trial_strips[].catch_percentage | design.protocol.trial_strips[].baseline_percentage,,,,compiled trial-pool exact counts,extract_missing_required_components
doi:10.1111/j.1460-9568.2010.07210.x::b,doi:10.1111/j.1460-9568.2010.07210.x,,Seeing the body modulates audiotactile integration (b),b,none,block_order_contract,5,Block and order policy,reported_complete,"Three 80-trial blocks: back 50 cm, front 50 cm, and front 150 cm; block order was random.",,yes,block_order_contract,"{""block_composition"":""reported"",""block_count"":""reported""}","{""block_composition"":""Three 80-trial blocks: back 50 cm, front 50 cm, and front 150 cm; block order was random."",""block_count"":""Three 80-trial blocks: back 50 cm, front 50 cm, and front 150 cm; block order was random.""}",{},"{""block_count"":""source_unavailable"",""blocked_or_random_order"":""source_unavailable"",""condition_intermixing"":""source_unavailable"",""total_trial_count"":""source_unavailable""}","{""block_count"":"""",""blocked_or_random_order"":"""",""condition_intermixing"":"""",""total_trial_count"":""""}",,publication_pdf,2026-08-13,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1111_j.1460-9568.2010.07210.x__9e7fbce07ccb.pdf,"PDF p.3, Procedure and experiment-specific setup",,,no_profile,,,typed_first_class,design.protocol.blocks | design.protocol.block_specs[].stimulus_types | design.protocol.repeat_trial_pool_per_block | design.protocol.distribute_trial_pool_across_blocks | design.protocol.trial_randomization_strategy | design.protocol.block_order_randomization | design.protocol.max_consecutive_same_trial_type,,,,,verify_current_toolkit_mapping_or_approve_adapter
doi:10.1111/j.1460-9568.2010.07210.x::b,doi:10.1111/j.1460-9568.2010.07210.x,,Seeing the body modulates audiotactile integration (b),b,none,study_structure_schedule,study_plan,Study structure and schedule,reported_complete,Design family: single_measurement | Assignment scope: single_cohort | Pps occurrence pattern: within_session_block_conditions,,yes,study_structure_schedule,"{""design_topology"":""reported"",""factor_scope_map"":""reported"",""intervention_schedule"":""not_applicable"",""order_assignment_spacing"":""reported"",""pps_occasion_schedule"":""reported"",""protocol_binding"":""reported"",""sample_and_assignment"":""reported""}","{""design_topology"":""One crossmodal-congruency session comprised 3 block-level spatial/visibility conditions."",""factor_scope_map"":""Speaker location and/or body visibility vary between blocks; sound/tactile congruency varies within trials."",""intervention_schedule"":""No intervention or training phase is part of this experiment."",""order_assignment_spacing"":""3 80-trial blocks were presented in randomized order."",""pps_occasion_schedule"":""One static audiotactile spatial-interaction occurrence across 3 blocks; this is not a looming boundary paradigm."",""protocol_binding"":""All blocks bind to the static full-body crossmodal-congruency protocol for this experiment."",""sample_and_assignment"":{""analyzed_n"":10,""cohort_or_arm_count"":1,""inclusion_criteria"":""Normal vision and hearing; no neurologic or psychiatric history."",""population_summary"":""Healthy adults in body not visible experiment.""}}",{},{},{},,publication_pdf,2026-08-12,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1111_j.1460-9568.2010.07210.x__9e7fbce07ccb.pdf,"PDF pp.2-3, Participants and Experiments 1-3","Classified as a PPS-related static spatial multisensory task, not a looming PPS-boundary measurement.",,not_in_current_design_or_run_plan_schema,,,unsupported_no_typed_study_plan,,pps-study-plan.v1::sample_and_assignment | pps-study-plan.v1::factors[] | pps-study-plan.v1::schedule.events[] | pps-study-plan.v1::schedule.events[].protocol_binding | pps-study-plan.v1::assignment_and_order_policy,design.study_profile_reference_parameters.dashboard_run_setup | design.protocol.participant_order_policy.part_membership,participant-to-arm allocation | participant visit/session/measurement schedule | session-group/part identifiers | event-specific profile plus parameter overrides,legacy metadata is provenance-only and must not be treated as a typed study-plan adapter | prepared runner packages currently encode at most one fixed one/two-part participant schedule,verify_current_toolkit_mapping_or_approve_adapter
doi:10.1111/j.1460-9568.2010.07210.x::b,doi:10.1111/j.1460-9568.2010.07210.x,,Seeing the body modulates audiotactile integration (b),b,none,measurement_acquisition_outcome,acquisition,Measurement acquisition and outcome,reported_complete,"cce_response: behavioral_response, upper/lower discrimination RT and accuracy, native_response_log",,yes,measurement_acquisition_outcome,"{""acquisition_device_channels_or_native_response_binding"":""reported"",""acquisition_epoch_or_response_window"":""reported"",""calibration_and_online_processing"":""reported"",""event_trigger_and_clock_sync"":""reported"",""outcome_family_and_primary_measure"":""reported"",""primary_outcome_definition"":""reported""}","{""acquisition_device_channels_or_native_response_binding"":""E-Prime-controlled two-button response box."",""acquisition_epoch_or_response_window"":""Response deadline 1500 ms."",""calibration_and_online_processing"":""Incorrect/no-response trials removed; inverse efficiency = mean RT / percent correct."",""event_trigger_and_clock_sync"":""E-Prime controlled stimulus timing and behavioral logging on the same task system."",""outcome_family_and_primary_measure"":""Upper/lower tactile discrimination RT and accuracy; inverse efficiency."",""primary_outcome_definition"":""Audiotactile crossmodal congruency effect in inverse efficiency.""}",{},{},{},,publication_pdf,2026-08-12,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1111_j.1460-9568.2010.07210.x__9e7fbce07ccb.pdf,"PDF pp.2-3, Materials, Procedure, Statistical analysis",Experiment 2 body-not-visible CCE behavioral acquisition; separated from the other formal experiments.,,not_in_current_design_or_run_plan_schema,,,native_behavioral_runtime_plus_external_capture_scaffolding_no_typed_acquisition_plan,,pps-study-plan.v1::schedule.events[].measurement_binding | pps-acquisition-plan.v1::acquisitions[],design.protocol.trial_strips[].metadata::<response/acquisition hints> | FocusLaunchOptions.enable_lsl | FocusLaunchOptions.start_external_labrecorder,native participant response/event rows | PPSMarkersV2 and PPSTriggerCodes marker streams | optional LabRecorder XDF capture and capture report,"src/peripersonal_space_toolkit/session_events.py::RunEventRecorder | src/peripersonal_space_toolkit/focus_launch.py::build_focus_command | src/peripersonal_space_toolkit/labrecorder_capture.py::LabRecorderCapture | no typed EEG/iEEG/TMS/ECG device, channel, epoch, or primary-outcome adapter",verify_current_toolkit_mapping_or_approve_adapter
doi:10.1111/j.1460-9568.2010.07210.x::c,doi:10.1111/j.1460-9568.2010.07210.x,,Seeing the body modulates audiotactile integration (c),c,none,auditory_stimulus,1,Auditory stimulus,approximation_required,"Each trial began with a 40-ms, 120-dB white-noise burst from one of four MLS 3 loudspeakers controlled by E-Prime. Exact noise-generation/asset provenance and calibration procedure are not reported.",,yes,auditory_stimulus,"{""renderer_apparatus"":""reported"",""source_mode"":""reported"",""source_recipe_or_asset_provenance"":""approximation_required"",""stimulus_identity_or_asset"":""reported""}","{""renderer_apparatus"":""Each trial began with a 40-ms, 120-dB white-noise burst from one of four MLS 3 loudspeakers controlled by E-Prime. Exact noise-generation/asset provenance and calibration procedure are not reported."",""source_mode"":""Each trial began with a 40-ms, 120-dB white-noise burst from one of four MLS 3 loudspeakers controlled by E-Prime. Exact noise-generation/asset provenance and calibration procedure are not reported."",""source_recipe_or_asset_provenance"":""Each trial began with a 40-ms, 120-dB white-noise burst from one of four MLS 3 loudspeakers controlled by E-Prime. Exact noise-generation/asset provenance and calibration procedure are not reported."",""stimulus_identity_or_asset"":""Each trial began with a 40-ms, 120-dB white-noise burst from one of four MLS 3 loudspeakers controlled by E-Prime. Exact noise-generation/asset provenance and calibration procedure are not reported.""}",{},"{""auditory_conditions"":""source_unavailable"",""gain_envelope"":""source_unavailable"",""renderer_or_apparatus"":""source_unavailable"",""source_provenance"":""source_unavailable"",""stimulus_type"":""source_unavailable""}","{""auditory_conditions"":"""",""gain_envelope"":"""",""renderer_or_apparatus"":"""",""source_provenance"":"""",""stimulus_type"":""""}",source_recipe_or_asset_provenance,publication_pdf,2026-08-13,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1111_j.1460-9568.2010.07210.x__9e7fbce07ccb.pdf,"PDF pp.2-3, Materials",,,no_profile,,,typed_partial_plus_untyped_reference_metadata,design.noises[].noise_type | design.noises[].gain | design.noises[].source_profile | design.noises[].source_profile_parameters | design.noises[].prebaked_path | design.noises[].motion_mode | design.custom_looming_files[].path | design.custom_looming_files[].render_mode | design.custom_looming_files[].tone_type | design.custom_looming_files[].gain | design.custom_looming_files[].motion_mode | design.prestimulus_files[].path | design.prestimulus_files[].render_mode | design.prestimulus_files[].tone_type | design.prestimulus_files[].gain | design.prestimulus_files[].motion_mode | design.sofa_file,,,,design.study_profile_reference_parameters::<auditory level/calibration/apparatus evidence>,choose_and_document_approved_substitute
doi:10.1111/j.1460-9568.2010.07210.x::c,doi:10.1111/j.1460-9568.2010.07210.x,,Seeing the body modulates audiotactile integration (c),c,none,trajectory_kinematics,1,Trajectory and kinematics,reported_complete,"No looming motion: physical speakers were static at 60 cm lateral offset and height-matched to the back vibrators, placed 50 cm behind, 50 cm in front, or 150 cm in front of the body.",,yes,trajectory_kinematics,"{""coordinate_frame_body_anchor"":""reported"",""geometry"":""reported"",""motion_mode"":""reported"",""timing_constraint"":""reported""}","{""coordinate_frame_body_anchor"":""No looming motion: physical speakers were static at 60 cm lateral offset and height-matched to the back vibrators, placed 50 cm behind, 50 cm in front, or 150 cm in front of the body."",""geometry"":""No looming motion: physical speakers were static at 60 cm lateral offset and height-matched to the back vibrators, placed 50 cm behind, 50 cm in front, or 150 cm in front of the body."",""motion_mode"":""No looming motion: physical speakers were static at 60 cm lateral offset and height-matched to the back vibrators, placed 50 cm behind, 50 cm in front, or 150 cm in front of the body."",""timing_constraint"":""No looming motion: physical speakers were static at 60 cm lateral offset and height-matched to the back vibrators, placed 50 cm behind, 50 cm in front, or 150 cm in front of the body.""}",{},"{""gain_envelope"":""source_unavailable"",""renderer_or_apparatus"":""source_unavailable"",""stimulus_duration"":""source_unavailable"",""stimulus_speed"":""source_unavailable"",""trajectory_count"":""source_unavailable"",""trajectory_path"":""source_unavailable""}","{""gain_envelope"":"""",""renderer_or_apparatus"":"""",""stimulus_duration"":"""",""stimulus_speed"":"""",""trajectory_count"":"""",""trajectory_path"":""""}",,publication_pdf,2026-08-13,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1111_j.1460-9568.2010.07210.x__9e7fbce07ccb.pdf,"PDF pp.2-3, Materials",,,no_profile,,,typed_partial_plus_untyped_reference_metadata,design.trajectory.path_direction | design.trajectory.coordinate_mode | design.trajectory.start_radius_m | design.trajectory.end_radius_m | design.trajectory.start_x_m | design.trajectory.start_y_m | design.trajectory.start_z_m | design.trajectory.end_x_m | design.trajectory.end_y_m | design.trajectory.end_z_m | design.trajectory.azimuth_start_deg | design.trajectory.azimuth_end_deg | design.trajectory.elevation_deg | design.trajectory.path_length_m | design.trajectory.propagation_speed_mps | design.trajectory.padding_pre_s | design.trajectory.padding_post_s | design.trajectory.use_inverse_square | design.noises[].azimuth_deg | design.noises[].elevation_deg | design.noises[].trajectory_snapshot | design.custom_looming_files[].target_duration_s | design.custom_looming_files[].trajectory_snapshot | design.prestimulus_files[].target_duration_s | design.prestimulus_files[].trajectory_snapshot,,,,design.study_profile_reference_parameters::<participant/body/apparatus coordinate frame>,verify_current_toolkit_mapping_or_approve_adapter
doi:10.1111/j.1460-9568.2010.07210.x::c,doi:10.1111/j.1460-9568.2010.07210.x,,Seeing the body modulates audiotactile integration (c),c,none,trial_sequence,2,Trial sequence,reported_complete,One white-noise distractor was followed by one vibration; active speaker and motor were varied randomly and independently. Every experimental block contained 80 trials.,,yes,trial_sequence,"{""ordered_elements_and_source_selection"":""reported"",""trial_families"":""reported""}","{""ordered_elements_and_source_selection"":""One white-noise distractor was followed by one vibration; active speaker and motor were varied randomly and independently. Every experimental block contained 80 trials."",""trial_families"":""One white-noise distractor was followed by one vibration; active speaker and motor were varied randomly and independently. Every experimental block contained 80 trials.""}",{},"{""condition_intermixing"":""source_unavailable"",""task_sequence_rules"":""source_unavailable"",""trial_rows_families"":""source_unavailable""}","{""condition_intermixing"":"""",""task_sequence_rules"":"""",""trial_rows_families"":""""}",,publication_pdf,2026-08-13,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1111_j.1460-9568.2010.07210.x__9e7fbce07ccb.pdf,"PDF pp.2-3, Materials and Procedure",,,no_profile,,,typed_partial_plus_untyped_row_metadata,design.protocol.trial_strips[].soa_values_ms | design.protocol.trial_strips[].metadata | design.protocol.trial_strips[].elements[].kind | design.protocol.trial_strips[].elements[].source_labels,,,,design.protocol.trial_strips[].metadata::<ordered event semantics>,verify_current_toolkit_mapping_or_approve_adapter
doi:10.1111/j.1460-9568.2010.07210.x::c,doi:10.1111/j.1460-9568.2010.07210.x,,Seeing the body modulates audiotactile integration (c),c,none,task_response,runtime,Task and response,reported_complete,"Participants used two response-box buttons with the right hand to classify the vibration as upper versus lower, ignoring side and sound. RT and accuracy were logged; trials without a response by 1500 ms were discarded.",,yes,task_response,"{""response_mapping_or_expected_action"":""reported"",""response_mode_or_device"":""reported"",""response_window_and_anchor"":""reported"",""target_and_nontarget_rule"":""reported""}","{""response_mapping_or_expected_action"":""Participants used two response-box buttons with the right hand to classify the vibration as upper versus lower, ignoring side and sound. RT and accuracy were logged; trials without a response by 1500 ms were discarded."",""response_mode_or_device"":""Participants used two response-box buttons with the right hand to classify the vibration as upper versus lower, ignoring side and sound. RT and accuracy were logged; trials without a response by 1500 ms were discarded."",""response_window_and_anchor"":""Participants used two response-box buttons with the right hand to classify the vibration as upper versus lower, ignoring side and sound. RT and accuracy were logged; trials without a response by 1500 ms were discarded."",""target_and_nontarget_rule"":""Participants used two response-box buttons with the right hand to classify the vibration as upper versus lower, ignoring side and sound. RT and accuracy were logged; trials without a response by 1500 ms were discarded.""}",{},"{""response_window"":""source_unavailable"",""task_sequence_rules"":""source_unavailable""}","{""response_window"":"""",""task_sequence_rules"":""""}",,publication_pdf,2026-08-13,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1111_j.1460-9568.2010.07210.x__9e7fbce07ccb.pdf,"PDF p.3, Procedure and Statistical analysis",,,no_profile,,,untyped_runtime_row_metadata_only,design.protocol.trial_strips[].metadata,,,,design.protocol.trial_strips[].metadata::<response/capture/window keys> | session_runner response policy; fixed global defaults remain an implementation gap,verify_current_toolkit_mapping_or_approve_adapter
doi:10.1111/j.1460-9568.2010.07210.x::c,doi:10.1111/j.1460-9568.2010.07210.x,,Seeing the body modulates audiotactile integration (c),c,none,jitter_iti_policy,2,Jitter and ITI policy,reported_complete,A fixed 1000-ms pause followed each participant response before the succeeding trial; no jitter was used.,,yes,jitter_iti_policy,"{""policy_type"":""reported"",""timing_scope_and_anchor"":""reported"",""values_or_range"":""reported""}","{""policy_type"":""A fixed 1000-ms pause followed each participant response before the succeeding trial; no jitter was used."",""timing_scope_and_anchor"":""A fixed 1000-ms pause followed each participant response before the succeeding trial; no jitter was used."",""values_or_range"":""A fixed 1000-ms pause followed each participant response before the succeeding trial; no jitter was used.""}",{},"{""iti_jitter_policy"":""source_unavailable""}","{""iti_jitter_policy"":""""}",,publication_pdf,2026-08-13,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1111_j.1460-9568.2010.07210.x__9e7fbce07ccb.pdf,"PDF p.3, Procedure",,,no_profile,,,typed_partial_plus_untyped_runtime_policy,design.protocol.trial_strips[].elements[].jitter_values_ms | design.protocol.trial_strips[].elements[].randomized | design.protocol.trial_strips[].metadata,,,,design.protocol.trial_strips[].metadata::<iti/foreperiod/hazard keys> | session_runner ITI policy,verify_current_toolkit_mapping_or_approve_adapter
doi:10.1111/j.1460-9568.2010.07210.x::c,doi:10.1111/j.1460-9568.2010.07210.x,,Seeing the body modulates audiotactile integration (c),c,none,soa_schedule,3,SOA schedule,reported_complete,The tactile vibration began 56 ms after onset of the 40-ms auditory distractor (tactile-minus-auditory SOA +56 ms).,,yes,soa_schedule,"{""ordered_soa_values_or_derivable_distance_anchors"":""reported"",""reference_event_and_sign"":""reported""}","{""ordered_soa_values_or_derivable_distance_anchors"":""The tactile vibration began 56 ms after onset of the 40-ms auditory distractor (tactile-minus-auditory SOA +56 ms)."",""reference_event_and_sign"":""The tactile vibration began 56 ms after onset of the 40-ms auditory distractor (tactile-minus-auditory SOA +56 ms).""}",{},"{""soa_table"":""source_unavailable""}","{""soa_table"":""""}",,publication_pdf,2026-08-13,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1111_j.1460-9568.2010.07210.x__9e7fbce07ccb.pdf,"PDF p.2, Materials",,,no_profile,,,typed_first_class,design.protocol.soa_values_ms | design.protocol.spatial_values_cm | design.protocol.pair_spatial_values_with_soas | design.protocol.trial_strips[].soa_values_ms | design.protocol.trial_strips[].spatial_values_cm,,,,,verify_current_toolkit_mapping_or_approve_adapter
doi:10.1111/j.1460-9568.2010.07210.x::c,doi:10.1111/j.1460-9568.2010.07210.x,,Seeing the body modulates audiotactile integration (c),c,none,tactile_target,3,Tactile target,reported_complete,One of four small vibrating motors on the back was activated for 70 ms: two at the inner shoulder-blade edges about 20 cm apart and two 9 cm below.,,yes,tactile_target,"{""body_site_and_side"":""reported"",""modality"":""reported"",""waveform_and_duration"":""reported""}","{""body_site_and_side"":""One of four small vibrating motors on the back was activated for 70 ms: two at the inner shoulder-blade edges about 20 cm apart and two 9 cm below."",""modality"":""One of four small vibrating motors on the back was activated for 70 ms: two at the inner shoulder-blade edges about 20 cm apart and two 9 cm below."",""waveform_and_duration"":""One of four small vibrating motors on the back was activated for 70 ms: two at the inner shoulder-blade edges about 20 cm apart and two 9 cm below.""}",{},"{""tactile_stimulus"":""source_unavailable""}","{""tactile_stimulus"":""""}",,publication_pdf,2026-08-13,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1111_j.1460-9568.2010.07210.x__9e7fbce07ccb.pdf,"PDF p.2, Materials",,,no_profile,,,typed_site_plus_untyped_runtime_waveform,design.protocol.tactile_sites | design.protocol.trial_strips[].metadata,,,,design.protocol.trial_strips[].metadata::<tactile waveform/calibration/trigger keys> | session_runner tactile synthesis/runtime inputs,verify_current_toolkit_mapping_or_approve_adapter
doi:10.1111/j.1460-9568.2010.07210.x::c,doi:10.1111/j.1460-9568.2010.07210.x,,Seeing the body modulates audiotactile integration (c),c,none,baseline_trial_contract,3,Baseline/control trials,explicitly_absent,The trial sequence always contained both a sound and vibration; no unimodal baseline family is enumerated.,,yes,baseline_trial_contract,"{""allocation_rule"":""not_applicable"",""family_or_explicit_none"":""explicitly_absent"",""resolved_trial_count"":""not_applicable"",""timing_and_anchor"":""not_applicable""}","{""allocation_rule"":""Not applicable because the trial sequence always contained both a sound and vibration; no unimodal baseline family is enumerated."",""family_or_explicit_none"":""The trial sequence always contained both a sound and vibration; no unimodal baseline family is enumerated."",""resolved_trial_count"":""Not applicable because the trial sequence always contained both a sound and vibration; no unimodal baseline family is enumerated."",""timing_and_anchor"":""Not applicable because the trial sequence always contained both a sound and vibration; no unimodal baseline family is enumerated.""}",{},"{""baseline_count"":""source_unavailable"",""baseline_strategy"":""source_unavailable"",""baseline_timing"":""source_unavailable""}","{""baseline_count"":"""",""baseline_strategy"":"""",""baseline_timing"":""""}",,publication_pdf,2026-08-13,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1111_j.1460-9568.2010.07210.x__9e7fbce07ccb.pdf,"PDF pp.2-3, Materials and Procedure",,,no_profile,,,typed_first_class,design.protocol.include_baseline_trials | design.protocol.baseline_strategy | design.protocol.baseline_trials_exact | design.protocol.baseline_trial_percentage | design.protocol.baseline_soa_values_ms | design.protocol.baseline_custom_trial_mode | design.protocol.baseline_crosses_sequence_variants | design.protocol.trial_strips[].baseline_percentage,,,,,confirm_absence_is_experiment_scoped
doi:10.1111/j.1460-9568.2010.07210.x::c,doi:10.1111/j.1460-9568.2010.07210.x,,Seeing the body modulates audiotactile integration (c),c,none,catch_trial_contract,3,Catch/no-target trials,explicitly_absent,The enumerated design contains no no-target/catch trials; every trial included a tactile target requiring upper/lower classification.,,yes,catch_trial_contract,"{""allocation_rule"":""not_applicable"",""family_or_explicit_none"":""explicitly_absent"",""resolved_trial_count"":""not_applicable"",""target_role_and_expected_action"":""not_applicable""}","{""allocation_rule"":""Not applicable because the enumerated design contains no no-target/catch trials; every trial included a tactile target requiring upper/lower classification."",""family_or_explicit_none"":""The enumerated design contains no no-target/catch trials; every trial included a tactile target requiring upper/lower classification."",""resolved_trial_count"":""Not applicable because the enumerated design contains no no-target/catch trials; every trial included a tactile target requiring upper/lower classification."",""target_role_and_expected_action"":""Not applicable because the enumerated design contains no no-target/catch trials; every trial included a tactile target requiring upper/lower classification.""}",{},"{""catch_count"":""source_unavailable"",""catch_trial_type"":""source_unavailable""}","{""catch_count"":"""",""catch_trial_type"":""""}",,publication_pdf,2026-08-13,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1111_j.1460-9568.2010.07210.x__9e7fbce07ccb.pdf,"PDF pp.2-3, Materials and Procedure",,,no_profile,,,typed_partial_plus_untyped_target_role,design.protocol.include_catch_trials | design.protocol.catch_trial_percentage | design.protocol.catch_trials_exact | design.protocol.catch_crosses_sequence_variants | design.protocol.include_auditory_only_trials | design.protocol.auditory_only_trial_percentage | design.protocol.auditory_only_trials_exact | design.protocol.auditory_only_crosses_sequence_variants | design.protocol.trial_strips[].catch_percentage | design.protocol.trial_strips[].elements[].kind,,,,design.protocol.trial_strips[].metadata::<catch target role and expected action>,confirm_absence_is_experiment_scoped
doi:10.1111/j.1460-9568.2010.07210.x::c,doi:10.1111/j.1460-9568.2010.07210.x,,Seeing the body modulates audiotactile integration (c),c,none,repetition_allocation,4,Repetition allocation,partial,"Experiment 3: body visibility crossed with location contained 320 total trials (4 blocks x 80), but the paper does not report exact repetitions for every randomly selected speaker x vibrator cell.",,yes,repetition_allocation,"{""exceptions_or_overrides"":""reported"",""factor_dimensions"":""reported"",""repetitions_or_exact_counts"":""not_reported""}","{""exceptions_or_overrides"":""Experiment 3: body visibility crossed with location contained 320 total trials (4 blocks x 80), but the paper does not report exact repetitions for every randomly selected speaker x vibrator cell."",""factor_dimensions"":""Experiment 3: body visibility crossed with location contained 320 total trials (4 blocks x 80), but the paper does not report exact repetitions for every randomly selected speaker x vibrator cell."",""repetitions_or_exact_counts"":""""}",{},"{""repetitions_per_tactile_soa_condition"":""source_unavailable"",""total_trial_count"":""source_unavailable""}","{""repetitions_per_tactile_soa_condition"":"""",""total_trial_count"":""""}",repetitions_or_exact_counts,publication_pdf,2026-08-13,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1111_j.1460-9568.2010.07210.x__9e7fbce07ccb.pdf,"PDF pp.2-3, Materials and Procedure",,,no_profile,,,typed_first_class,design.protocol.repetitions_per_condition | design.protocol.trial_pool_repetition_defaults | design.protocol.trial_strips[].audio_tactile_percentage | design.protocol.trial_strips[].catch_percentage | design.protocol.trial_strips[].baseline_percentage,,,,compiled trial-pool exact counts,extract_missing_required_components
doi:10.1111/j.1460-9568.2010.07210.x::c,doi:10.1111/j.1460-9568.2010.07210.x,,Seeing the body modulates audiotactile integration (c),c,none,block_order_contract,5,Block and order policy,reported_complete,Four 80-trial blocks crossed body visible/not visible with front/back 50 cm; block order was randomized across participants.,,yes,block_order_contract,"{""block_composition"":""reported"",""block_count"":""reported""}","{""block_composition"":""Four 80-trial blocks crossed body visible/not visible with front/back 50 cm; block order was randomized across participants."",""block_count"":""Four 80-trial blocks crossed body visible/not visible with front/back 50 cm; block order was randomized across participants.""}",{},"{""block_count"":""source_unavailable"",""blocked_or_random_order"":""source_unavailable"",""condition_intermixing"":""source_unavailable"",""total_trial_count"":""source_unavailable""}","{""block_count"":"""",""blocked_or_random_order"":"""",""condition_intermixing"":"""",""total_trial_count"":""""}",,publication_pdf,2026-08-13,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1111_j.1460-9568.2010.07210.x__9e7fbce07ccb.pdf,"PDF p.3, Procedure and experiment-specific setup",,,no_profile,,,typed_first_class,design.protocol.blocks | design.protocol.block_specs[].stimulus_types | design.protocol.repeat_trial_pool_per_block | design.protocol.distribute_trial_pool_across_blocks | design.protocol.trial_randomization_strategy | design.protocol.block_order_randomization | design.protocol.max_consecutive_same_trial_type,,,,,verify_current_toolkit_mapping_or_approve_adapter
doi:10.1111/j.1460-9568.2010.07210.x::c,doi:10.1111/j.1460-9568.2010.07210.x,,Seeing the body modulates audiotactile integration (c),c,none,study_structure_schedule,study_plan,Study structure and schedule,reported_complete,Design family: single_measurement | Assignment scope: single_cohort | Pps occurrence pattern: within_session_block_conditions,,yes,study_structure_schedule,"{""design_topology"":""reported"",""factor_scope_map"":""reported"",""intervention_schedule"":""not_applicable"",""order_assignment_spacing"":""reported"",""pps_occasion_schedule"":""reported"",""protocol_binding"":""reported"",""sample_and_assignment"":""reported""}","{""design_topology"":""One crossmodal-congruency session comprised 4 block-level spatial/visibility conditions."",""factor_scope_map"":""Speaker location and/or body visibility vary between blocks; sound/tactile congruency varies within trials."",""intervention_schedule"":""No intervention or training phase is part of this experiment."",""order_assignment_spacing"":""4 80-trial blocks were presented in randomized order."",""pps_occasion_schedule"":""One static audiotactile spatial-interaction occurrence across 4 blocks; this is not a looming boundary paradigm."",""protocol_binding"":""All blocks bind to the static full-body crossmodal-congruency protocol for this experiment."",""sample_and_assignment"":{""analyzed_n"":13,""cohort_or_arm_count"":1,""inclusion_criteria"":""Normal vision and hearing; no neurologic or psychiatric history."",""population_summary"":""Healthy adults in body visibility by front/back location experiment.""}}",{},{},{},,publication_pdf,2026-08-12,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1111_j.1460-9568.2010.07210.x__9e7fbce07ccb.pdf,"PDF pp.2-3, Participants and Experiments 1-3","Classified as a PPS-related static spatial multisensory task, not a looming PPS-boundary measurement.",,not_in_current_design_or_run_plan_schema,,,unsupported_no_typed_study_plan,,pps-study-plan.v1::sample_and_assignment | pps-study-plan.v1::factors[] | pps-study-plan.v1::schedule.events[] | pps-study-plan.v1::schedule.events[].protocol_binding | pps-study-plan.v1::assignment_and_order_policy,design.study_profile_reference_parameters.dashboard_run_setup | design.protocol.participant_order_policy.part_membership,participant-to-arm allocation | participant visit/session/measurement schedule | session-group/part identifiers | event-specific profile plus parameter overrides,legacy metadata is provenance-only and must not be treated as a typed study-plan adapter | prepared runner packages currently encode at most one fixed one/two-part participant schedule,verify_current_toolkit_mapping_or_approve_adapter
