priority_score,study_row_id,record_id,study_label,contract_key,contract_label,evidence_status,paper_value,missing_required_components,source_file,page_or_section,toolkit_encoding_status,review_action,reviewer_decision,reviewer_note,review_date
100,doi:10.1111/ejn.13872::a,pfeiffer_2018_vestibular,Vestibular modulation of peripersonal space boundaries. (a),auditory_stimulus,Auditory stimulus,composite_requires_split,,source_mode | stimulus_identity_or_asset | source_recipe_or_asset_provenance,,,no_profile,disaggregate_record_by_experiment,,,
100,doi:10.1111/ejn.13872::a,pfeiffer_2018_vestibular,Vestibular modulation of peripersonal space boundaries. (a),trajectory_kinematics,Trajectory and kinematics,composite_requires_split,,motion_mode | coordinate_frame_body_anchor | geometry | timing_constraint,,,no_profile,disaggregate_record_by_experiment,,,
100,doi:10.1111/ejn.13872::a,pfeiffer_2018_vestibular,Vestibular modulation of peripersonal space boundaries. (a),trial_sequence,Trial sequence,composite_requires_split,,trial_families | ordered_elements_and_source_selection,,,no_profile,disaggregate_record_by_experiment,,,
100,doi:10.1111/ejn.13872::a,pfeiffer_2018_vestibular,Vestibular modulation of peripersonal space boundaries. (a),task_response,Task and response,composite_requires_split,,target_and_nontarget_rule | response_mode_or_device | response_mapping_or_expected_action | response_window_and_anchor,,,no_profile,disaggregate_record_by_experiment,,,
100,doi:10.1111/ejn.13872::a,pfeiffer_2018_vestibular,Vestibular modulation of peripersonal space boundaries. (a),jitter_iti_policy,Jitter and ITI policy,composite_requires_split,,policy_type | timing_scope_and_anchor | values_or_range,,,no_profile,disaggregate_record_by_experiment,,,
100,doi:10.1111/ejn.13872::a,pfeiffer_2018_vestibular,Vestibular modulation of peripersonal space boundaries. (a),soa_schedule,SOA schedule,composite_requires_split,,reference_event_and_sign | ordered_soa_values_or_derivable_distance_anchors,,,no_profile,disaggregate_record_by_experiment,,,
100,doi:10.1111/ejn.13872::a,pfeiffer_2018_vestibular,Vestibular modulation of peripersonal space boundaries. (a),tactile_target,Tactile target,composite_requires_split,,modality | body_site_and_side | waveform_and_duration,,,no_profile,disaggregate_record_by_experiment,,,
100,doi:10.1111/ejn.13872::a,pfeiffer_2018_vestibular,Vestibular modulation of peripersonal space boundaries. (a),baseline_trial_contract,Baseline/control trials,composite_requires_split,,family_or_explicit_none | timing_and_anchor | allocation_rule | resolved_trial_count,,,no_profile,disaggregate_record_by_experiment,,,
100,doi:10.1111/ejn.13872::a,pfeiffer_2018_vestibular,Vestibular modulation of peripersonal space boundaries. (a),catch_trial_contract,Catch/no-target trials,composite_requires_split,,family_or_explicit_none | target_role_and_expected_action | allocation_rule | resolved_trial_count,,,no_profile,disaggregate_record_by_experiment,,,
100,doi:10.1111/ejn.13872::a,pfeiffer_2018_vestibular,Vestibular modulation of peripersonal space boundaries. (a),repetition_allocation,Repetition allocation,composite_requires_split,,factor_dimensions | repetitions_or_exact_counts | exceptions_or_overrides,,,no_profile,disaggregate_record_by_experiment,,,
100,doi:10.1111/ejn.13872::a,pfeiffer_2018_vestibular,Vestibular modulation of peripersonal space boundaries. (a),block_order_contract,Block and order policy,composite_requires_split,,block_count | block_composition,,,no_profile,disaggregate_record_by_experiment,,,
100,doi:10.1111/ejn.13872::b,pfeiffer_2018_vestibular,Vestibular modulation of peripersonal space boundaries. (b),auditory_stimulus,Auditory stimulus,composite_requires_split,,source_mode | stimulus_identity_or_asset | source_recipe_or_asset_provenance,,,no_profile,disaggregate_record_by_experiment,,,
100,doi:10.1111/ejn.13872::b,pfeiffer_2018_vestibular,Vestibular modulation of peripersonal space boundaries. (b),trajectory_kinematics,Trajectory and kinematics,composite_requires_split,,motion_mode | coordinate_frame_body_anchor | geometry | timing_constraint,,,no_profile,disaggregate_record_by_experiment,,,
100,doi:10.1111/ejn.13872::b,pfeiffer_2018_vestibular,Vestibular modulation of peripersonal space boundaries. (b),trial_sequence,Trial sequence,composite_requires_split,,trial_families | ordered_elements_and_source_selection,,,no_profile,disaggregate_record_by_experiment,,,
100,doi:10.1111/ejn.13872::b,pfeiffer_2018_vestibular,Vestibular modulation of peripersonal space boundaries. (b),task_response,Task and response,composite_requires_split,,target_and_nontarget_rule | response_mode_or_device | response_mapping_or_expected_action | response_window_and_anchor,,,no_profile,disaggregate_record_by_experiment,,,
100,doi:10.1111/ejn.13872::b,pfeiffer_2018_vestibular,Vestibular modulation of peripersonal space boundaries. (b),jitter_iti_policy,Jitter and ITI policy,composite_requires_split,,policy_type | timing_scope_and_anchor | values_or_range,,,no_profile,disaggregate_record_by_experiment,,,
100,doi:10.1111/ejn.13872::b,pfeiffer_2018_vestibular,Vestibular modulation of peripersonal space boundaries. (b),soa_schedule,SOA schedule,composite_requires_split,,reference_event_and_sign | ordered_soa_values_or_derivable_distance_anchors,,,no_profile,disaggregate_record_by_experiment,,,
100,doi:10.1111/ejn.13872::b,pfeiffer_2018_vestibular,Vestibular modulation of peripersonal space boundaries. (b),tactile_target,Tactile target,composite_requires_split,,modality | body_site_and_side | waveform_and_duration,,,no_profile,disaggregate_record_by_experiment,,,
100,doi:10.1111/ejn.13872::b,pfeiffer_2018_vestibular,Vestibular modulation of peripersonal space boundaries. (b),baseline_trial_contract,Baseline/control trials,composite_requires_split,,family_or_explicit_none | timing_and_anchor | allocation_rule | resolved_trial_count,,,no_profile,disaggregate_record_by_experiment,,,
100,doi:10.1111/ejn.13872::b,pfeiffer_2018_vestibular,Vestibular modulation of peripersonal space boundaries. (b),catch_trial_contract,Catch/no-target trials,composite_requires_split,,family_or_explicit_none | target_role_and_expected_action | allocation_rule | resolved_trial_count,,,no_profile,disaggregate_record_by_experiment,,,
100,doi:10.1111/ejn.13872::b,pfeiffer_2018_vestibular,Vestibular modulation of peripersonal space boundaries. (b),repetition_allocation,Repetition allocation,composite_requires_split,,factor_dimensions | repetitions_or_exact_counts | exceptions_or_overrides,,,no_profile,disaggregate_record_by_experiment,,,
100,doi:10.1111/ejn.13872::b,pfeiffer_2018_vestibular,Vestibular modulation of peripersonal space boundaries. (b),block_order_contract,Block and order policy,composite_requires_split,,block_count | block_composition,,,no_profile,disaggregate_record_by_experiment,,,
100,doi:10.1111/ejn.13872::c,pfeiffer_2018_vestibular,Vestibular modulation of peripersonal space boundaries. (c),auditory_stimulus,Auditory stimulus,composite_requires_split,,source_mode | stimulus_identity_or_asset | source_recipe_or_asset_provenance,,,no_profile,disaggregate_record_by_experiment,,,
100,doi:10.1111/ejn.13872::c,pfeiffer_2018_vestibular,Vestibular modulation of peripersonal space boundaries. (c),trajectory_kinematics,Trajectory and kinematics,composite_requires_split,,motion_mode | coordinate_frame_body_anchor | geometry | timing_constraint,,,no_profile,disaggregate_record_by_experiment,,,
100,doi:10.1111/ejn.13872::c,pfeiffer_2018_vestibular,Vestibular modulation of peripersonal space boundaries. (c),trial_sequence,Trial sequence,composite_requires_split,,trial_families | ordered_elements_and_source_selection,,,no_profile,disaggregate_record_by_experiment,,,
100,doi:10.1111/ejn.13872::c,pfeiffer_2018_vestibular,Vestibular modulation of peripersonal space boundaries. (c),task_response,Task and response,composite_requires_split,,target_and_nontarget_rule | response_mode_or_device | response_mapping_or_expected_action | response_window_and_anchor,,,no_profile,disaggregate_record_by_experiment,,,
100,doi:10.1111/ejn.13872::c,pfeiffer_2018_vestibular,Vestibular modulation of peripersonal space boundaries. (c),jitter_iti_policy,Jitter and ITI policy,composite_requires_split,,policy_type | timing_scope_and_anchor | values_or_range,,,no_profile,disaggregate_record_by_experiment,,,
100,doi:10.1111/ejn.13872::c,pfeiffer_2018_vestibular,Vestibular modulation of peripersonal space boundaries. (c),soa_schedule,SOA schedule,composite_requires_split,,reference_event_and_sign | ordered_soa_values_or_derivable_distance_anchors,,,no_profile,disaggregate_record_by_experiment,,,
100,doi:10.1111/ejn.13872::c,pfeiffer_2018_vestibular,Vestibular modulation of peripersonal space boundaries. (c),tactile_target,Tactile target,composite_requires_split,,modality | body_site_and_side | waveform_and_duration,,,no_profile,disaggregate_record_by_experiment,,,
100,doi:10.1111/ejn.13872::c,pfeiffer_2018_vestibular,Vestibular modulation of peripersonal space boundaries. (c),baseline_trial_contract,Baseline/control trials,composite_requires_split,,family_or_explicit_none | timing_and_anchor | allocation_rule | resolved_trial_count,,,no_profile,disaggregate_record_by_experiment,,,
100,doi:10.1111/ejn.13872::c,pfeiffer_2018_vestibular,Vestibular modulation of peripersonal space boundaries. (c),catch_trial_contract,Catch/no-target trials,composite_requires_split,,family_or_explicit_none | target_role_and_expected_action | allocation_rule | resolved_trial_count,,,no_profile,disaggregate_record_by_experiment,,,
100,doi:10.1111/ejn.13872::c,pfeiffer_2018_vestibular,Vestibular modulation of peripersonal space boundaries. (c),repetition_allocation,Repetition allocation,composite_requires_split,,factor_dimensions | repetitions_or_exact_counts | exceptions_or_overrides,,,no_profile,disaggregate_record_by_experiment,,,
100,doi:10.1111/ejn.13872::c,pfeiffer_2018_vestibular,Vestibular modulation of peripersonal space boundaries. (c),block_order_contract,Block and order policy,composite_requires_split,,block_count | block_composition,,,no_profile,disaggregate_record_by_experiment,,,
100,doi:10.3389/fpsyg.2015.00639::a,galli_2015_wheelchair,The wheelchair as a full-body tool extending the peripersonal space. (a),auditory_stimulus,Auditory stimulus,composite_requires_split,,source_mode | stimulus_identity_or_asset | source_recipe_or_asset_provenance,artifacts/paper_metadata_audit/extracted/fallback/galli_2015_wheelchair/galli_2015_wheelchair.fallback.txt,"source page/section(s) 2, 3, 4 | source page/section(s) 3, 4, 6",no_profile,disaggregate_record_by_experiment,,,
100,doi:10.3389/fpsyg.2015.00639::a,galli_2015_wheelchair,The wheelchair as a full-body tool extending the peripersonal space. (a),trajectory_kinematics,Trajectory and kinematics,composite_requires_split,,motion_mode | coordinate_frame_body_anchor | geometry | timing_constraint,artifacts/paper_metadata_audit/extracted/fallback/galli_2015_wheelchair/galli_2015_wheelchair.fallback.txt,"source page/section(s) 3, 2, 4 | source page/section(s) 3, 4, 6",no_profile,disaggregate_record_by_experiment,,,
100,doi:10.3389/fpsyg.2015.00639::a,galli_2015_wheelchair,The wheelchair as a full-body tool extending the peripersonal space. (a),trial_sequence,Trial sequence,composite_requires_split,,trial_families | ordered_elements_and_source_selection,artifacts/paper_metadata_audit/extracted/fallback/galli_2015_wheelchair/galli_2015_wheelchair.fallback.txt,"source page/section(s) 3, 4, 5 | source page/section(s) 4, 3, 5 | source page/section(s) 4, 2, 3",no_profile,disaggregate_record_by_experiment,,,
100,doi:10.3389/fpsyg.2015.00639::a,galli_2015_wheelchair,The wheelchair as a full-body tool extending the peripersonal space. (a),task_response,Task and response,composite_requires_split,,target_and_nontarget_rule | response_mode_or_device | response_mapping_or_expected_action | response_window_and_anchor,artifacts/paper_metadata_audit/extracted/fallback/galli_2015_wheelchair/galli_2015_wheelchair.fallback.txt,"source page/section(s) 4, 3, 5 | source page/section(s) 2, 5, 3",no_profile,disaggregate_record_by_experiment,,,
100,doi:10.3389/fpsyg.2015.00639::a,galli_2015_wheelchair,The wheelchair as a full-body tool extending the peripersonal space. (a),jitter_iti_policy,Jitter and ITI policy,composite_requires_split,,policy_type | timing_scope_and_anchor | values_or_range,artifacts/paper_metadata_audit/extracted/fallback/galli_2015_wheelchair/galli_2015_wheelchair.fallback.txt,"source page/section(s) 4, 3, 6",no_profile,disaggregate_record_by_experiment,,,
100,doi:10.3389/fpsyg.2015.00639::a,galli_2015_wheelchair,The wheelchair as a full-body tool extending the peripersonal space. (a),soa_schedule,SOA schedule,composite_requires_split,,reference_event_and_sign | ordered_soa_values_or_derivable_distance_anchors,,,no_profile,disaggregate_record_by_experiment,,,
100,doi:10.3389/fpsyg.2015.00639::a,galli_2015_wheelchair,The wheelchair as a full-body tool extending the peripersonal space. (a),tactile_target,Tactile target,composite_requires_split,,modality | body_site_and_side | waveform_and_duration,artifacts/paper_metadata_audit/extracted/fallback/galli_2015_wheelchair/galli_2015_wheelchair.fallback.txt,"source page/section(s) 3, 1, 5",no_profile,disaggregate_record_by_experiment,,,
100,doi:10.3389/fpsyg.2015.00639::a,galli_2015_wheelchair,The wheelchair as a full-body tool extending the peripersonal space. (a),baseline_trial_contract,Baseline/control trials,composite_requires_split,,family_or_explicit_none | timing_and_anchor | allocation_rule | resolved_trial_count,artifacts/paper_metadata_audit/extracted/fallback/galli_2015_wheelchair/galli_2015_wheelchair.fallback.txt,"source page/section(s) 3, 4, 5 | source page/section(s) 4, 3, 6",no_profile,disaggregate_record_by_experiment,,,
100,doi:10.3389/fpsyg.2015.00639::a,galli_2015_wheelchair,The wheelchair as a full-body tool extending the peripersonal space. (a),catch_trial_contract,Catch/no-target trials,composite_requires_split,,family_or_explicit_none | target_role_and_expected_action | allocation_rule | resolved_trial_count,,,no_profile,disaggregate_record_by_experiment,,,
100,doi:10.3389/fpsyg.2015.00639::a,galli_2015_wheelchair,The wheelchair as a full-body tool extending the peripersonal space. (a),repetition_allocation,Repetition allocation,composite_requires_split,,factor_dimensions | repetitions_or_exact_counts | exceptions_or_overrides,,,no_profile,disaggregate_record_by_experiment,,,
100,doi:10.3389/fpsyg.2015.00639::a,galli_2015_wheelchair,The wheelchair as a full-body tool extending the peripersonal space. (a),block_order_contract,Block and order policy,composite_requires_split,,block_count | block_composition,artifacts/paper_metadata_audit/extracted/fallback/galli_2015_wheelchair/galli_2015_wheelchair.fallback.txt,"source page/section(s) 4, 2, 3",no_profile,disaggregate_record_by_experiment,,,
100,doi:10.3389/fpsyg.2015.00639::b,galli_2015_wheelchair,The wheelchair as a full-body tool extending the peripersonal space. (b),auditory_stimulus,Auditory stimulus,composite_requires_split,,source_mode | stimulus_identity_or_asset | source_recipe_or_asset_provenance,artifacts/paper_metadata_audit/extracted/fallback/galli_2015_wheelchair/galli_2015_wheelchair.fallback.txt,"source page/section(s) 2, 3, 4 | source page/section(s) 3, 4, 6",no_profile,disaggregate_record_by_experiment,,,
100,doi:10.3389/fpsyg.2015.00639::b,galli_2015_wheelchair,The wheelchair as a full-body tool extending the peripersonal space. (b),trajectory_kinematics,Trajectory and kinematics,composite_requires_split,,motion_mode | coordinate_frame_body_anchor | geometry | timing_constraint,artifacts/paper_metadata_audit/extracted/fallback/galli_2015_wheelchair/galli_2015_wheelchair.fallback.txt,"source page/section(s) 3, 2, 4 | source page/section(s) 3, 4, 6",no_profile,disaggregate_record_by_experiment,,,
100,doi:10.3389/fpsyg.2015.00639::b,galli_2015_wheelchair,The wheelchair as a full-body tool extending the peripersonal space. (b),trial_sequence,Trial sequence,composite_requires_split,,trial_families | ordered_elements_and_source_selection,artifacts/paper_metadata_audit/extracted/fallback/galli_2015_wheelchair/galli_2015_wheelchair.fallback.txt,"source page/section(s) 3, 4, 5 | source page/section(s) 4, 3, 5 | source page/section(s) 4, 2, 3",no_profile,disaggregate_record_by_experiment,,,
100,doi:10.3389/fpsyg.2015.00639::b,galli_2015_wheelchair,The wheelchair as a full-body tool extending the peripersonal space. (b),task_response,Task and response,composite_requires_split,,target_and_nontarget_rule | response_mode_or_device | response_mapping_or_expected_action | response_window_and_anchor,artifacts/paper_metadata_audit/extracted/fallback/galli_2015_wheelchair/galli_2015_wheelchair.fallback.txt,"source page/section(s) 4, 3, 5 | source page/section(s) 2, 5, 3",no_profile,disaggregate_record_by_experiment,,,
100,doi:10.3389/fpsyg.2015.00639::b,galli_2015_wheelchair,The wheelchair as a full-body tool extending the peripersonal space. (b),jitter_iti_policy,Jitter and ITI policy,composite_requires_split,,policy_type | timing_scope_and_anchor | values_or_range,artifacts/paper_metadata_audit/extracted/fallback/galli_2015_wheelchair/galli_2015_wheelchair.fallback.txt,"source page/section(s) 4, 3, 6",no_profile,disaggregate_record_by_experiment,,,
100,doi:10.3389/fpsyg.2015.00639::b,galli_2015_wheelchair,The wheelchair as a full-body tool extending the peripersonal space. (b),soa_schedule,SOA schedule,composite_requires_split,,reference_event_and_sign | ordered_soa_values_or_derivable_distance_anchors,,,no_profile,disaggregate_record_by_experiment,,,
100,doi:10.3389/fpsyg.2015.00639::b,galli_2015_wheelchair,The wheelchair as a full-body tool extending the peripersonal space. (b),tactile_target,Tactile target,composite_requires_split,,modality | body_site_and_side | waveform_and_duration,artifacts/paper_metadata_audit/extracted/fallback/galli_2015_wheelchair/galli_2015_wheelchair.fallback.txt,"source page/section(s) 3, 1, 5",no_profile,disaggregate_record_by_experiment,,,
100,doi:10.3389/fpsyg.2015.00639::b,galli_2015_wheelchair,The wheelchair as a full-body tool extending the peripersonal space. (b),baseline_trial_contract,Baseline/control trials,composite_requires_split,,family_or_explicit_none | timing_and_anchor | allocation_rule | resolved_trial_count,artifacts/paper_metadata_audit/extracted/fallback/galli_2015_wheelchair/galli_2015_wheelchair.fallback.txt,"source page/section(s) 3, 4, 5 | source page/section(s) 4, 3, 6",no_profile,disaggregate_record_by_experiment,,,
100,doi:10.3389/fpsyg.2015.00639::b,galli_2015_wheelchair,The wheelchair as a full-body tool extending the peripersonal space. (b),catch_trial_contract,Catch/no-target trials,composite_requires_split,,family_or_explicit_none | target_role_and_expected_action | allocation_rule | resolved_trial_count,,,no_profile,disaggregate_record_by_experiment,,,
100,doi:10.3389/fpsyg.2015.00639::b,galli_2015_wheelchair,The wheelchair as a full-body tool extending the peripersonal space. (b),repetition_allocation,Repetition allocation,composite_requires_split,,factor_dimensions | repetitions_or_exact_counts | exceptions_or_overrides,,,no_profile,disaggregate_record_by_experiment,,,
100,doi:10.3389/fpsyg.2015.00639::b,galli_2015_wheelchair,The wheelchair as a full-body tool extending the peripersonal space. (b),block_order_contract,Block and order policy,composite_requires_split,,block_count | block_composition,artifacts/paper_metadata_audit/extracted/fallback/galli_2015_wheelchair/galli_2015_wheelchair.fallback.txt,"source page/section(s) 4, 2, 3",no_profile,disaggregate_record_by_experiment,,,
100,doi:10.3389/fpsyg.2015.00639::c,galli_2015_wheelchair,The wheelchair as a full-body tool extending the peripersonal space. (c),auditory_stimulus,Auditory stimulus,composite_requires_split,,source_mode | stimulus_identity_or_asset | source_recipe_or_asset_provenance,artifacts/paper_metadata_audit/extracted/fallback/galli_2015_wheelchair/galli_2015_wheelchair.fallback.txt,"source page/section(s) 2, 3, 4 | source page/section(s) 3, 4, 6",no_profile,disaggregate_record_by_experiment,,,
100,doi:10.3389/fpsyg.2015.00639::c,galli_2015_wheelchair,The wheelchair as a full-body tool extending the peripersonal space. (c),trajectory_kinematics,Trajectory and kinematics,composite_requires_split,,motion_mode | coordinate_frame_body_anchor | geometry | timing_constraint,artifacts/paper_metadata_audit/extracted/fallback/galli_2015_wheelchair/galli_2015_wheelchair.fallback.txt,"source page/section(s) 3, 2, 4 | source page/section(s) 3, 4, 6",no_profile,disaggregate_record_by_experiment,,,
100,doi:10.3389/fpsyg.2015.00639::c,galli_2015_wheelchair,The wheelchair as a full-body tool extending the peripersonal space. (c),trial_sequence,Trial sequence,composite_requires_split,,trial_families | ordered_elements_and_source_selection,artifacts/paper_metadata_audit/extracted/fallback/galli_2015_wheelchair/galli_2015_wheelchair.fallback.txt,"source page/section(s) 3, 4, 5 | source page/section(s) 4, 3, 5 | source page/section(s) 4, 2, 3",no_profile,disaggregate_record_by_experiment,,,
100,doi:10.3389/fpsyg.2015.00639::c,galli_2015_wheelchair,The wheelchair as a full-body tool extending the peripersonal space. (c),task_response,Task and response,composite_requires_split,,target_and_nontarget_rule | response_mode_or_device | response_mapping_or_expected_action | response_window_and_anchor,artifacts/paper_metadata_audit/extracted/fallback/galli_2015_wheelchair/galli_2015_wheelchair.fallback.txt,"source page/section(s) 4, 3, 5 | source page/section(s) 2, 5, 3",no_profile,disaggregate_record_by_experiment,,,
100,doi:10.3389/fpsyg.2015.00639::c,galli_2015_wheelchair,The wheelchair as a full-body tool extending the peripersonal space. (c),jitter_iti_policy,Jitter and ITI policy,composite_requires_split,,policy_type | timing_scope_and_anchor | values_or_range,artifacts/paper_metadata_audit/extracted/fallback/galli_2015_wheelchair/galli_2015_wheelchair.fallback.txt,"source page/section(s) 4, 3, 6",no_profile,disaggregate_record_by_experiment,,,
100,doi:10.3389/fpsyg.2015.00639::c,galli_2015_wheelchair,The wheelchair as a full-body tool extending the peripersonal space. (c),soa_schedule,SOA schedule,composite_requires_split,,reference_event_and_sign | ordered_soa_values_or_derivable_distance_anchors,,,no_profile,disaggregate_record_by_experiment,,,
100,doi:10.3389/fpsyg.2015.00639::c,galli_2015_wheelchair,The wheelchair as a full-body tool extending the peripersonal space. (c),tactile_target,Tactile target,composite_requires_split,,modality | body_site_and_side | waveform_and_duration,artifacts/paper_metadata_audit/extracted/fallback/galli_2015_wheelchair/galli_2015_wheelchair.fallback.txt,"source page/section(s) 3, 1, 5",no_profile,disaggregate_record_by_experiment,,,
100,doi:10.3389/fpsyg.2015.00639::c,galli_2015_wheelchair,The wheelchair as a full-body tool extending the peripersonal space. (c),baseline_trial_contract,Baseline/control trials,composite_requires_split,,family_or_explicit_none | timing_and_anchor | allocation_rule | resolved_trial_count,artifacts/paper_metadata_audit/extracted/fallback/galli_2015_wheelchair/galli_2015_wheelchair.fallback.txt,"source page/section(s) 3, 4, 5 | source page/section(s) 4, 3, 6",no_profile,disaggregate_record_by_experiment,,,
100,doi:10.3389/fpsyg.2015.00639::c,galli_2015_wheelchair,The wheelchair as a full-body tool extending the peripersonal space. (c),catch_trial_contract,Catch/no-target trials,composite_requires_split,,family_or_explicit_none | target_role_and_expected_action | allocation_rule | resolved_trial_count,,,no_profile,disaggregate_record_by_experiment,,,
100,doi:10.3389/fpsyg.2015.00639::c,galli_2015_wheelchair,The wheelchair as a full-body tool extending the peripersonal space. (c),repetition_allocation,Repetition allocation,composite_requires_split,,factor_dimensions | repetitions_or_exact_counts | exceptions_or_overrides,,,no_profile,disaggregate_record_by_experiment,,,
100,doi:10.3389/fpsyg.2015.00639::c,galli_2015_wheelchair,The wheelchair as a full-body tool extending the peripersonal space. (c),block_order_contract,Block and order policy,composite_requires_split,,block_count | block_composition,artifacts/paper_metadata_audit/extracted/fallback/galli_2015_wheelchair/galli_2015_wheelchair.fallback.txt,"source page/section(s) 4, 2, 3",no_profile,disaggregate_record_by_experiment,,,
98,doi:10.1038/s41598-026-36796-5::a,lamia_2026_arm_movement,Somatotopy-independent reduction of audio-tactile intersensory facilitation for looming sounds within the peripersonal space during arm movements execution. (a),block_order_contract,Block and order policy,conflicting_evidence,Four audio-tactile plus eight tactile-only blocks; motor/static x hand/trunk audio-tactile blocks. The exact before/after versus randomized baseline order is ambiguous.,block_count,For-AI/research/literature/audiotactile-paper-metadata-audit/manual_reviews/lamia_2026_arm_movement.json,PDF pp.4-5 and Table 1; manual review Segments 2 and 4,encoded_explicit_or_partial,resolve_source_or_arithmetic_conflict,,,
98,doi:10.1038/srep02844::b,canzoneri_2013_amputation_prosthesis,Amputation and prosthesis implantation shape body and peripersonal space representations. (b),repetition_allocation,Repetition allocation,conflicting_evidence,"The paper reports eight targets per T1-T5 delay for each IN/OUT direction, implying 80 targets, plus 76 catches (156 rows), but also literally reports 76 target trials. Preserve the conflict rather than choosing a total silently.",repetitions_or_exact_counts,For-AI/research/literature/audiotactile-paper-metadata-audit/manual_reviews/canzoneri_2013_amputation_prosthesis.json,"PDF p.7, Methods; manual review Segment 4",no_profile,resolve_source_or_arithmetic_conflict,,,
98,doi:10.1038/srep02844::c,canzoneri_2013_amputation_prosthesis,Amputation and prosthesis implantation shape body and peripersonal space representations. (c),repetition_allocation,Repetition allocation,conflicting_evidence,"The paper reports eight targets per T1-T5 delay for each IN/OUT direction, implying 80 targets, plus 76 catches (156 rows), but also literally reports 76 target trials. Preserve the conflict rather than choosing a total silently.",repetitions_or_exact_counts,For-AI/research/literature/audiotactile-paper-metadata-audit/manual_reviews/canzoneri_2013_amputation_prosthesis.json,"PDF p.7, Methods; manual review Segment 4",no_profile,resolve_source_or_arithmetic_conflict,,,
97,doi:10.1007/s00221-013-3532-2::a,canzoneri_2013_tool_use_reshaping,Tool-use reshapes the boundaries of body and peripersonal space representations. (a),baseline_trial_contract,Baseline/control trials,not_reported,No experiment-specific baseline family/count was found in the reviewed main-paper procedure; do not inherit the 2012 baseline without protocol-lineage verification.,family_or_explicit_none | timing_and_anchor | allocation_rule | resolved_trial_count,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1007_s00221-013-3532-2__299a1419d7a1.pdf,"PDF pp.3-4, Experiment 1A",no_profile,check_protocol_lineage_or_choose_documented_approximation,,,
97,doi:10.1007/s00221-013-3532-2::a,canzoneri_2013_tool_use_reshaping,Tool-use reshapes the boundaries of body and peripersonal space representations. (a),repetition_allocation,Repetition allocation,not_reported,The exact repetitions and total audio-tactile trial count were not found in the main-paper procedure.,factor_dimensions | repetitions_or_exact_counts | exceptions_or_overrides,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1007_s00221-013-3532-2__299a1419d7a1.pdf,"PDF pp.3-6, Experiment 1A",no_profile,check_protocol_lineage_or_choose_documented_approximation,,,
97,doi:10.1007/s00221-013-3532-2::b,canzoneri_2013_tool_use_reshaping,Tool-use reshapes the boundaries of body and peripersonal space representations. (b),baseline_trial_contract,Baseline/control trials,not_reported,No experiment-specific baseline family/count was found in the reviewed main-paper procedure.,family_or_explicit_none | timing_and_anchor | allocation_rule | resolved_trial_count,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1007_s00221-013-3532-2__299a1419d7a1.pdf,"PDF p.14, Experiment 3",no_profile,check_protocol_lineage_or_choose_documented_approximation,,,
97,doi:10.1007/s00221-013-3532-2::b,canzoneri_2013_tool_use_reshaping,Tool-use reshapes the boundaries of body and peripersonal space representations. (b),repetition_allocation,Repetition allocation,not_reported,The exact repetitions and total audio-tactile trial count were not found in the main-paper procedure.,factor_dimensions | repetitions_or_exact_counts | exceptions_or_overrides,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1007_s00221-013-3532-2__299a1419d7a1.pdf,"PDF p.14, Experiment 3",no_profile,check_protocol_lineage_or_choose_documented_approximation,,,
97,doi:10.1111/j.1467-9280.2007.01952.x,serino_2007_blind_cane_users,Extended multisensory space in blind cane users.,jitter_iti_policy,Jitter and ITI policy,not_reported,,policy_type | timing_scope_and_anchor | values_or_range,artifacts/paper_metadata_audit/publication_pdfs/serino_2007_blind_cane_users.pdf; https://doi.org/10.1111/j.1467-9280.2007.01952.x,PDF pp.2-4; supplement route checked 2026-06-16,encoded_explicit_or_partial,check_protocol_lineage_or_choose_documented_approximation,,,
97,doi:10.1162/089892902320474481::a,farne_ladavas_2002_auditory_pps_humans,Auditory peripersonal space in humans. (a),jitter_iti_policy,Jitter and ITI policy,not_reported,"No ITI, inter-trial interval, jitter value, or distribution was recovered after the main-PDF, targeted, fallback, and supplement-route checks.",policy_type | timing_scope_and_anchor | values_or_range,For-AI/research/literature/audiotactile-paper-metadata-audit/manual_reviews/farne_ladavas_2002_auditory_pps_humans.json,PDF pp.11-12; manual review supplement-route ledger checked 2026-06-16,no_profile,check_protocol_lineage_or_choose_documented_approximation,,,
97,doi:10.1162/089892902320474481::b,farne_ladavas_2002_auditory_pps_humans,Auditory peripersonal space in humans. (b),jitter_iti_policy,Jitter and ITI policy,not_reported,"No ITI, inter-trial interval, jitter value, or distribution was recovered after the main-PDF, targeted, fallback, and supplement-route checks.",policy_type | timing_scope_and_anchor | values_or_range,For-AI/research/literature/audiotactile-paper-metadata-audit/manual_reviews/farne_ladavas_2002_auditory_pps_humans.json,PDF pp.11-12; manual review supplement-route ledger checked 2026-06-16,no_profile,check_protocol_lineage_or_choose_documented_approximation,,,
